#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7725000,15450.00000223008,-7067.838062314078,-5421.9324053812925,315.2176989626362,1.91e+03
7750000,15500.000002240266,-7120.740328576357,-5556.2661380627505,299.62224890771523,1.91e+03
7775000,15550.000002250452,-7276.913036987419,-5705.612544655465,300.92959671500944,1.91e+03
7800000,15600.000002260638,-7193.452561700098,-5547.55207725428,315.216708347267,1.91e+03
7825000,15650.000002270825,-7155.129109272318,-5658.175847457278,286.6908930389678,1.91e+03
7850000,15700.00000228101,-7095.085732826203,-5600.93065272592,286.15499573665926,1.91e+03
7875000,15750.000002291197,-7105.642414678016,-5532.486753141183,301.28489178644037,1.91e+03
7900000,15800.000002301384,-7304.045579984014,-5711.300735555025,305.0365388688925,1.91e+03
7925000,15850.00000231157,-7172.400967478539,-5668.51764095038,288.0181131279994,1.91e+03
7950000,15900.000002321756,-7094.861877283988,-5582.560174190798,289.63036913954693,1.91e+03
7975000,15950.000002331943,-7150.4230748081145,-5534.26814383314,309.5199511364542,1.91e+03
8000000,16000.000002342129,-7024.035058858035,-5345.159768057915,321.53191999925906,1.91e+03
8025000,16050.000002352315,-7100.482479137753,-5611.61657073228,285.14203334477867,1.91e+03
8050000,16100.000002362502,-7256.790588468284,-5770.790621135269,284.59315902356974,1.91e+03
8075000,16150.000002372688,-7120.368288533448,-5581.55557561267,294.7076586426411,1.91e+03
8100000,16200.000002382874,-7136.97117114637,-5505.153049345462,312.51970689387974,1.91e+03
8125000,16250.00000239306,-7148.041787178221,-5461.583561153914,322.98417540811727,1.91e+03
8150000,16300.000002403247,-7249.783280067367,-5703.275452336552,296.18139826644995,1.91e+03
8175000,16350.000002413433,-7036.540718606367,-5480.11472526684,298.0808882693792,1.91e+03
8200000,16400.000002423618,-7146.816460570889,-5589.326522162268,298.28465105194806,1.91e+03
8225000,16450.000002433804,-7227.866808558423,-5676.78181945617,297.05799910271793,1.91e+03
8250000,16500.00000244399,-7112.392060104166,-5555.509527583926,298.16832294670996,1.91e+03
8275000,16550.000002454177,-7157.840166950248,-5474.216511173264,322.4413091100731,1.91e+03
8300000,16600.000002464363,-7118.488190955265,-5521.78979270675,305.79370871788524,1.91e+03
8325000,16650.00000247455,-7114.316407453951,-5548.117982352771,299.95246787067794,1.91e+03
8350000,16700.000002484736,-7191.44568684254,-5419.894111077911,339.28093566845513,1.91e+03
8375000,16750.000002494922,-7126.065573319099,-5538.982589043064,303.9522005766309,1.91e+03
8400000,16800.00000250511,-7260.612079066839,-5702.200074560261,298.46124170431347,1.91e+03
8425000,16850.000002515295,-7092.331683869837,-5498.746695000802,305.1974401915607,1.91e+03
8450000,16900.00000252548,-7152.757121539549,-5591.0597404899845,299.0904447389733,1.91e+03
8475000,16950.000002535668,-6973.848585403035,-5344.032985049579,312.1361914717593,1.91e+03
8500000,17000.000002545854,-7083.186893895593,-5595.6005562831015,284.8969747295873,1.91e+03
8525000,17050.00000255604,-6986.6695379921275,-5389.9636299641425,305.7951469627775,1.91e+03
8550000,17100.000002566227,-7176.0558082342095,-5687.258831491379,285.12883181041826,1.91e+03
8575000,17150.000002576413,-7071.153632124846,-5512.568197152281,298.49445645887005,1.91e+03
8600000,17200.0000025866,-7220.5568698305,-5706.0925817165735,290.04453933889954,1.91e+03
8625000,17250.000002596786,-7174.665483434687,-5653.000062358173,291.42367340580654,1.91e+03
8650000,17300.000002606972,-7126.306714455461,-5561.04366332298,299.77332854465345,1.91e+03
8675000,17350.00000261716,-7215.75175265505,-5661.321093776354,297.69874927207104,1.91e+03
8700000,17400.000002627345,-7151.471954541123,-5683.889570772506,281.06589226489024,1.91e+03
8725000,17450.00000263753,-7139.751060097651,-5551.66469955466,304.1443634486227,1.91e+03
8750000,17500.000002647717,-7156.333146035571,-5529.238039973456,311.61517257438487,1.91e+03
8775000,17550.000002657904,-7236.314703873475,-5615.861640871846,310.3431133156307,1.91e+03
8800000,17600.00000266809,-7164.253963534952,-5564.301191012764,306.41697431381374,1.91e+03
8825000,17650.000002678276,-7027.293501637025,-5482.511036164252,295.85096333625444,1.91e+03
8850000,17700.000002688463,-7105.727176021918,-5575.989241965056,292.96969091646594,1.91e+03
8875000,17750.00000269865,-7021.384579888388,-5461.766100839292,298.6923011988521,1.91e+03
8900000,17800.000002708835,-6981.437073803379,-5318.049625238171,318.5657463485267,1.91e+03
8925000,17850.00000271902,-7087.574443271093,-5587.524292931264,287.2839975529573,1.91e+03
8950000,17900.000002729208,-7012.200957875609,-5467.683108473055,295.80028505563035,1.91e+03
8975000,17950.000002739394,-7118.638713792669,-5542.35590729427,301.8837909001017,1.91e+03
9000000,18000.00000274958,-7079.850530285622,-5526.997727518136,297.39656416773363,1.91e+03
9025000,18050.000002759767,-7111.432620206318,-5674.947132745997,275.1103309252155,1.91e+03
9050000,18100.000002769953,-7173.327631412688,-5609.929706152996,299.41612660940297,1.91e+03
9075000,18150.00000278014,-6986.59467529462,-5463.841674719568,291.63196256595614,1.91e+03
9100000,18200.000002790326,-7150.873507330728,-5718.076576213858,274.40391240227103,1.91e+03
9125000,18250.000002800512,-7047.388767304142,-5452.101220502453,305.5235077226013,1.91e+03
9150000,18300.0000028107,-7095.191511993307,-5613.909883102105,283.6895204825086,1.91e+03
9175000,18350.000002820885,-7064.601276733779,-5406.1293669398565,317.6243407375067,1.91e+03
9200000,18400.00000283107,-7138.6119924994955,-5567.6588194563155,300.8630794231151,1.91e+03
9225000,18450.000002841258,-7052.777483195049,-5426.919064344436,311.37832686241825,1.91e+03
9250000,18500.000002851444,-6994.901152087839,-5447.364586828125,296.37841823252785,1.91e+03
9275000,18550.00000286163,-7007.36784987648,-5468.630069884422,294.69330776823455,1.91e+03
9300000,18600.000002871817,-7118.352508202528,-5588.607812216612,292.97098593584195,1.91e+03
9325000,18650.000002882003,-7150.253029612423,-5531.572392541668,310.00366492674016,1.91e+03
9350000,18700.00000289219,-7144.531253047686,-5590.339905472325,297.6529172658104,1.91e+03
9375000,18750.000002902376,-7154.262138784338,-5506.119636318078,315.64609125780004,1.91e+03
9400000,18800.000002912562,-7153.537594606188,-5600.8328854224765,297.36820183814825,1.91e+03
9425000,18850.00000292275,-7219.977904423662,-5589.993768938737,312.16846869014796,1.91e+03
9450000,18900.000002932935,-7050.766535571017,-5506.1086731684045,295.82709982202795,1.91e+03
9475000,18950.00000294312,-7063.220194234609,-5565.438665074667,286.8495197047712,1.91e+03
9500000,19000.000002953308,-7109.455625455759,-5514.890429722766,305.3851657460982,1.91e+03
9525000,19050.000002963494,-7093.752728690384,-5598.43032295438,286.3785575789082,1.91e+03
9550000,19100.00000297368,-7213.332227337181,-5646.921091753157,299.9932053872331,1.91e+03
9575000,19150.000002983867,-7163.592685195945,-5458.0891915055945,326.6316538796387,1.91e+03
9600000,19200.000002994053,-7057.152473650673,-5415.22726173,314.45537901295955,1.91e+03
9625000,19250.00000300424,-7169.538657473296,-5637.8434711556965,293.34453655316446,1.91e+03
9650000,19300.000003014426,-7145.706800542165,-5556.174642840318,304.4212571160462,1.91e+03
9675000,19350.000003024612,-7072.728015133112,-5537.170294499645,294.0842746870508,1.91e+03
9700000,19400.0000030348,-7234.614765258577,-5789.1958884423075,276.8212202613438,1.91e+03
9725000,19450.000003044985,-7081.595770294067,-5494.08062136604,304.03496713533366,1.91e+03
9750000,19500.00000305517,-7182.904815443814,-5587.985694178573,305.4529482410484,1.91e+03
9775000,19550.000003065357,-7220.822884252755,-5654.908861894079,299.8980001205412,1.91e+03
9800000,19600.000003075544,-7088.049934872222,-5466.7591095211465,310.5035584292117,1.91e+03
9825000,19650.00000308573,-7075.5610133213395,-5573.393573651329,287.6894928909721,1.91e+03
9850000,19700.000003095916,-7099.662985981366,-5489.656901680202,308.34234700609073,1.91e+03
9875000,19750.000003106103,-6997.917189531552,-5340.079646765946,317.5028491355298,1.91e+03
9900000,19800.00000311629,-7008.8778085878275,-5432.870708496854,301.8309886395518,1.91e+03
9925000,19850.000003126475,-7094.7981338567515,-5615.107561268556,283.384807326781,1.91e+03
9950000,19900.00000313666,-7094.3048163317735,-5506.40977875006,304.1077219902507,1.91e+03
9975000,19950.000003146848,-7239.765367844268,-5626.9900694842,308.8726965312329,1.91e+03
10000000,20000.000003157034,-7138.033571516913,-5571.487624949683,300.0190238828086,1.91e+03
10025000,20050.00000316722,-7133.433688317284,-5509.330486493738,311.04217425845724,1.91e+03
10050000,20100.000003177407,-7100.858797168962,-5518.809605467977,302.9881474391507,1.91e+03
10075000,20150.000003187593,-7113.9313553992215,-5483.409752154429,312.2714025064445,1.91e+03
10100000,20200.00000319778,-7079.845487754348,-5479.372135398425,306.516673817625,1.91e+03
10125000,20250.000003207966,-7196.965640985389,-5683.403616855328,289.87174111340386,1.91e+03
10150000,20300.000003218152,-7123.879592221843,-5482.537402710393,314.34372074050344,1.91e+03
10175000,20350.00000322834,-7173.592419213647,-5664.763316498227,288.96530969589855,1.91e+03
10200000,20400.000003238525,-7227.76402867242,-5586.163009197901,314.3932908875148,1.91e+03
10225000,20450.00000324871,-7090.243767964636,-5475.351229208267,309.27818249761356,1.91e+03
10250000,20500.000003258898,-7037.164597653435,-5478.9585760451355,298.42179262960633,1.91e+03
10275000,20550.000003269084,-7120.188169959924,-5527.8609601184635,304.9565550538219,1.91e+03
10300000,20600.00000327927,-7132.302503099698,-5515.11976448765,309.7167930131255,1.91e+03
10325000,20650.000003289457,-7137.703570673689,-5600.1609263463,294.4644198531961,1.91e+03
10350000,20700.000003299643,-7150.611287363034,-5549.268171861084,306.6832476041469,1.91e+03
10375000,20750.00000330983,-7122.071289085232,-5500.162640096411,310.6218817028662,1.91e+03
10400000,20800.000003320016,-7101.354719980876,-5602.238406231052,287.10515265995366,1.91e+03
10425000,20850.000003330202,-7136.649050276115,-5586.632016439027,296.85346830238785,1.91e+03
10450000,20900.00000334039,-7129.78862862844,-5575.558113304925,297.66041852652654,1.91e+03
10475000,20950.000003350575,-7137.325079571327,-5567.183710597626,300.7076057422806,1.91e+03
10500000,21000.00000336076,-7078.719002173263,-5557.769642131283,291.28653607313396,1.91e+03
10525000,21050.000003370948,-7148.579174106614,-5558.10766133092,304.60115888844706,1.91e+03
10550000,21100.000003381134,-7054.1289478250155,-5438.468741406311,309.4252033387353,1.91e+03
10575000,21150.00000339132,-7164.036625584474,-5624.263059706094,294.89167760937875,1.91e+03
10600000,21200.000003401507,-6944.98839309585,-5403.276989752758,295.26280499691615,1.91e+03
10625000,21250.000003411693,-7136.547352614419,-5591.015508333376,295.99448156441,1.91e+03
10650000,21300.00000342188,-7086.856290328467,-5493.805047043525,305.0952192324552,1.91e+03
10675000,21350.000003432066,-7253.4527682136595,-5704.704990589037,296.6103850971007,1.91e+03
10700000,21400.000003442252,-7057.137841047785,-5517.621312408877,294.8424507980894,1.91e+03
10725000,21450.00000345244,-6986.470662093669,-5401.864624738784,303.47782496120664,1.91e+03
10750000,21500.000003462625,-7001.379353024644,-5552.7859526900775,277.4291931390878,1.91e+03
10775000,21550.00000347281,-7087.25829196437,-5499.932198107886,303.9987600147263,1.91e+03
10800000,21600.000003482997,-7108.443764544412,-5518.49755412928,304.500554943951,1.91e+03
10825000,21650.000003493184,-7080.400465036084,-5554.64502129659,292.2069792575721,1.91e+03
10850000,21700.00000350337,-7135.59425464892,-5551.060436329562,303.46399384147963,1.91e+03
10875000,21750.000003513556,-7118.624695599251,-5541.75350698611,301.9964756433241,1.91e+03
10900000,21800.000003523743,-7050.599209814478,-5528.993980866245,291.4121456343984,1.91e+03
10925000,21850.00000353393,-7035.856439041466,-5387.165028089417,315.7512161591589,1.91e+03
10950000,21900.000003544115,-7108.777249296287,-5469.63072935678,313.9232143115748,1.91e+03
10975000,21950.0000035543,-7140.362169448461,-5571.303865895442,300.5001811014481,1.91e+03
11000000,22000.000003564488,-7125.807475536086,-5644.51334099411,283.6919155179982,1.91e+03
11025000,22050.000003574674,-7034.5257614396,-5523.290477195818,289.42613258781927,1.91e+03
11050000,22100.00000358486,-7111.664196496589,-5605.199468541564,288.5124934799036,1.91e+03
11075000,22150.000003595047,-7077.284651093048,-5477.03872294443,306.4731183835615,1.91e+03
11100000,22200.000003605233,-7057.756158455279,-5408.004011786117,315.95436429863315,1.91e+03
11125000,22250.00000361542,-7121.147305163489,-5591.327777496899,292.9853174196012,1.91e+03
11150000,22300.000003625606,-7217.403230300233,-5754.8149556242215,280.10943915962963,1.91e+03
11175000,22350.000003635792,-7016.493633332578,-5476.453210394683,294.94278507589604,1.91e+03
11200000,22400.00000364598,-7146.8855751684205,-5613.416908053357,293.6841869661615,1.91e+03
11225000,22450.000003656165,-7074.399980055426,-5472.561559156162,306.7781066423715,1.91e+03
11250000,22500.00000366635,-7145.851884368674,-5674.223435615588,281.8407795063829,1.91e+03
11275000,22550.000003676538,-7104.055800472115,-5606.272461753604,286.8498662646641,1.91e+03
11300000,22600.000003686724,-7071.571328016621,-5455.419339605605,309.5193875876044,1.91e+03
11325000,22650.00000369691,-7221.206924771794,-5652.961311667392,300.3445376645944,1.91e+03
11350000,22700.000003707097,-7172.6456453166,-5606.76298585745,299.8919936152595,1.91e+03
11375000,22750.000003717283,-6928.802989584381,-5395.610726190912,293.6312511586085,1.91e+03
11400000,22800.00000372747,-7195.379948599424,-5614.398374395893,302.7836813268299,1.91e+03
11425000,22850.000003737656,-7062.323290836972,-5479.906591588627,303.0585311108649,1.91e+03
11450000,22900.000003747842,-7004.674682960819,-5387.821503934652,309.65367699314294,1.91e+03
11475000,22950.00000375803,-7100.538671299393,-5405.172689386098,324.690155518472,1.91e+03
11500000,23000.000003768215,-7083.169851833354,-5455.242128131352,311.77463239242206,1.91e+03
11525000,23050.0000037784,-7326.499420635015,-5701.151925850589,311.28047659511424,1.91e+03
11550000,23100.000003788587,-7196.02621102131,-5676.662837284764,290.9827939043896,1.91e+03
11575000,23150.000003798774,-7135.845342858537,-5578.517523049182,298.25360270382174,1.91e+03
11600000,23200.00000380896,-7037.544422792294,-5458.9331135530065,302.32973704101175,1.91e+03
11625000,23250.000003819147,-7022.386104390693,-5499.150478152696,291.72439322885145,1.91e+03
11650000,23300.000003829333,-6974.622102693564,-5445.304745967037,292.8891435182928,1.91e+03
11675000,23350.00000383952,-6993.701378244514,-5467.767418679632,292.24116794115196,1.91e+03
11700000,23400.000003849706,-7241.208985615115,-5763.7857213542375,282.9505809112114,1.91e+03
11725000,23450.000003859892,-7136.222126069755,-5575.9482265953175,298.81782486872913,1.91e+03
11750000,23500.00000387008,-7070.488639658877,-5477.4143298914105,305.0996368389648,1.91e+03
11775000,23550.000003880265,-7000.930907567283,-5482.105871144716,290.8796935543401,1.91e+03
11800000,23600.00000389045,-7091.8231740601,-5527.802052149569,299.5354789024408,1.91e+03
11825000,23650.000003900637,-7025.181007078,-5378.264042376182,315.41138084625715,1.91e+03
11850000,23700.000003910824,-7076.041558079861,-5464.5029999126555,308.635840672474,1.91e+03
11875000,23750.00000392101,-7127.358168817095,-5541.309394153124,303.7541326176402,1.91e+03
11900000,23800.000003931196,-6989.525762502742,-5424.62491972774,299.70395975397656,1.91e+03
11925000,23850.000003941383,-7180.673301733203,-5654.510603684191,292.2849750806001,1.91e+03
11950000,23900.00000395157,-7126.792371002081,-5567.21782816645,298.6838866994846,1.91e+03
11975000,23950.000003961755,-7029.914290628268,-5472.318099264284,298.3050002207819,1.91e+03
12000000,24000.00000397194,-7140.204467087943,-5615.40601173758,292.023700418542,1.91e+03
12025000,24050.000003982128,-7078.696577335519,-5433.744422173065,315.0350878678053,1.91e+03
12050000,24100.000003992314,-7162.911206357247,-5533.464673136729,312.06550911404474,1.91e+03
12075000,24150.0000040025,-7165.87952677652,-5405.003613067585,337.236372777548,1.91e+03
12100000,24200.000004012687,-7126.018010633734,-5590.875650577599,294.00472638191235,1.91e+03
12125000,24250.000004022873,-7101.851219754178,-5574.477225277954,292.51695804447115,1.91e+03
12150000,24300.00000403306,-7052.788060245388,-5385.286304179973,319.3537031415405,1.91e+03
12175000,24350.000004043246,-7159.779915832889,-5625.987384751685,293.7462121823419,1.91e+03
12200000,24400.000004053432,-7148.497689562224,-5623.888848490509,291.9873862006801,1.91e+03
12225000,24450.00000406362,-7281.955419416785,-5628.493990242628,316.6647522185617,1.91e+03
12250000,24500.000004073805,-7190.403612322665,-5626.7307819612515,299.46877540687973,1.91e+03
12275000,24550.00000408399,-7150.381645991583,-5667.436930206412,284.00802866776434,1.91e+03
12300000,24600.000004094178,-7157.308152489054,-5663.549471423017,286.0790788753738,1.91e+03
12325000,24650.000004104364,-7030.515649869085,-5434.287725336737,305.7036053504121,1.91e+03
12350000,24700.00000411455,-7068.190141435027,-5481.290559642107,303.91707601862953,1.91e+03
12375000,24750.000004124737,-7136.783252483574,-5567.452376230164,300.5523832061406,1.91e+03
12400000,24800.000004134923,-7103.593786455259,-5576.9746175246255,292.37239667754403,1.91e+03
12425000,24850.00000414511,-7052.885022064062,-5458.54039765949,305.3429227497825,1.91e+03
12450000,24900.000004155296,-7109.829232396917,-5640.686277667579,281.3647669818186,1.91e+03
12475000,24950.000004165482,-7120.590023096514,-5413.474963897834,326.94029488170565,1.91e+03
12500000,25000.00000417567,-7090.883717183395,-5546.656341260741,295.74465466055983,1.91e+03
12525000,25050.000004185855,-7053.382349920862,-5547.518074892081,288.3974969799833,1.91e+03
12550000,25100.00000419604,-7149.862276491907,-5522.833843091006,311.60240367553394,1.91e+03
12575000,25150.000004206227,-7065.094469952944,-5517.081039311223,296.46974570795,1.91e+03
12600000,25200.000004216414,-7077.126606218725,-5477.320998923406,306.3887897796727,1.91e+03
12625000,25250.0000042266,-6976.071254377246,-5492.155668130834,284.1939661493534,1.91e+03
12650000,25300.000004236786,-7122.00008866848,-5567.403898343363,297.7304512359275,1.91e+03
12675000,25350.000004246973,-7102.587136384217,-5532.759273387332,300.64756424949724,1.91e+03
12700000,25400.00000425716,-7076.030807833879,-5585.987347233246,285.3675537394643,1.91e+03
12725000,25450.000004267346,-7021.73777631309,-5477.578239261538,295.7316624135504,1.91e+03
12750000,25500.000004277532,-7092.694710987798,-5614.085998341565,283.177613554727,1.91e+03
12775000,25550.00000428772,-7178.488651771564,-5539.238288011078,313.9431020919968,1.91e+03
12800000,25600.000004297905,-6990.995248675292,-5421.911986289585,300.50496112378755,1.91e+03
12825000,25650.00000430809,-7146.96182606474,-5590.409615518272,298.10506091704815,1.91e+03
12850000,25700.000004318277,-7073.219168890113,-5484.605057132288,304.24543638853504,1.91e+03
12875000,25750.000004328464,-7092.404755789942,-5559.639117949861,293.54954542736476,1.91e+03
12900000,25800.00000433865,-7119.510303691242,-5557.243995931145,299.1994034559064,1.91e+03
12925000,25850.000004348836,-7119.6340983074015,-5498.439603679836,310.4851095291326,1.91e+03
12950000,25900.000004359023,-7212.874602934935,-5623.653825869107,304.36162266058744,1.91e+03
12975000,25950.00000436921,-7184.076334565874,-5734.37480329264,277.64141823422904,1.91e+03
13000000,26000.000004379395,-6988.776520365328,-5412.988554153013,301.7890209382413,1.91e+03
13025000,26050.00000438958,-6949.418223653022,-5320.397358882231,311.9839866837169,1.91e+03
13050000,26100.000004399768,-7050.176085066409,-5434.503127552739,309.4276453807789,1.91e+03
13075000,26150.000004409954,-7176.02681998147,-5615.799733271684,298.80885946303084,1.91e+03
13100000,26200.00000442014,-7066.55858096428,-5534.6991944166075,293.37598356744184,1.91e+03
13125000,26250.000004430327,-7026.825558563551,-5577.169030170302,277.63279945087646,1.91e+03
13150000,26300.000004440513,-7097.652114149481,-5500.076432487288,305.9617227579567,1.91e+03
13175000,26350.0000044507,-6889.129088377217,-5331.246578712616,298.3598348314483,1.91e+03
13200000,26400.000004460886,-7086.52542635621,-5556.595132893424,293.0065308708422,1.91e+03
13225000,26450.000004471072,-7104.267209896993,-5488.866656104432,309.375475638367,1.91e+03
13250000,26500.00000448126,-7037.916268747416,-5456.689867896048,302.83056961125317,1.91e+03
13275000,26550.000004491445,-7216.821654633946,-5673.012278328877,295.6646009362973,1.91e+03
13300000,26600.00000450163,-7061.001819698624,-5488.623865734693,301.13594813917615,1.91e+03
13325000,26650.000004511818,-7212.1466787212785,-5656.790643049614,297.87597397636944,1.91e+03
13350000,26700.000004522004,-7082.030163182702,-5509.384831216883,301.1871553746295,1.91e+03
13375000,26750.00000453219,-7237.487940012511,-5620.126224446934,309.75107001024327,1.91e+03
13400000,26800.000004542377,-7126.47725922208,-5590.635140136091,294.1387416155863,1.91e+03
13425000,26850.000004552563,-7085.9838334825145,-5547.822228133365,294.5829609543858,1.91e+03
13450000,26900.00000456275,-7190.310402315974,-5565.375343414461,311.2014884165185,1.91e+03
13475000,26950.000004572936,-7125.370080552848,-5563.457216847194,299.13171317178575,1.91e+03
13500000,27000.000004583122,-7048.797583029321,-5468.064666372882,302.7360593629015,1.91e+03
13525000,27050.00000459331,-7159.7450172328145,-5588.283706675245,300.960396020435,1.91e+03
13550000,27100.000004603495,-7118.616502181889,-5475.968009982587,314.5938989482754,1.91e+03
13575000,27150.00000461368,-7083.230733114122,-5468.360409793026,309.27392788049207,1.91e+03
13600000,27200.000004623867,-7224.854483859365,-5611.039904339162,309.0717357741524,1.91e+03
13625000,27250.000004634054,-7077.543421443707,-5491.101212799472,303.82948162287045,1.91e+03
13650000,27300.00000464424,-7157.461641134965,-5597.265585022491,298.802916599027,1.91e+03
13675000,27350.000004654426,-7092.548507322075,-5622.140231291924,281.60709658753484,1.91e+03
13700000,27400.000004664613,-7183.313676553225,-5663.591563547046,291.05149830832994,1.91e+03
13725000,27450.0000046748,-7122.659641178512,-5499.567411327644,310.8485566852988,1.91e+03
13750000,27500.000004684985,-7092.562138473559,-5523.479623096648,300.50481805945526,1.91e+03
13775000,27550.00000469517,-7024.5563716524075,-5512.051605037402,289.6692591061865,1.91e+03
13800000,27600.000004705358,-7002.753826443914,-5507.333593134581,286.3972931500693,1.91e+03
13825000,27650.000004715544,-7079.393314873097,-5498.505624931142,302.76570096399536,1.91e+03
13850000,27700.00000472573,-7137.118858455815,-5576.9421961578355,298.79920236816986,1.91e+03
13875000,27750.000004735917,-7124.2299438268765,-5621.129530885735,287.8681724443721,1.91e+03
13900000,27800.000004746104,-7112.274756922152,-5623.669772812039,285.0920620990755,1.91e+03
13925000,27850.00000475629,-7070.24277358538,-5532.4489095009585,294.5125325219947,1.91e+03
13950000,27900.000004766476,-7025.365536361569,-5458.30789753175,300.1170212722159,1.91e+03
13975000,27950.000004776663,-7111.586901905264,-5593.109666076801,290.8130840846483,1.91e+03
14000000,28000.00000478685,-7025.5133876403115,-5521.217252643639,288.09717266279654,1.91e+03
14025000,28050.000004797035,-7156.3882217361715,-5514.198658062129,314.50600667260863,1.91e+03
14050000,28100.00000480722,-7047.488478709056,-5536.674537926768,289.3454384630707,1.91e+03
14075000,28150.000004817408,-7097.8114625157195,-5575.26561181837,291.592289995712,1.91e+03
14100000,28200.000004827594,-7119.85017538932,-5516.580297139456,307.0522540033205,1.91e+03
14125000,28250.00000483778,-7190.5373431858025,-5781.254128611422,269.90065330515137,1.91e+03
14150000,28300.000004847967,-7127.027262660536,-5518.447455138057,308.0691918089096,1.91e+03
14175000,28350.000004858153,-7165.705987371559,-5567.906020731689,306.00467697849626,1.91e+03
14200000,28400.00000486834,-7165.182625814337,-5717.117636496702,277.327993836344,1.91e+03
14225000,28450.000004878526,-7182.022357883197,-5577.985694226345,307.1991058781963,1.91e+03
14250000,28500.000004888712,-7190.39374712091,-5660.078438204946,293.0802675912335,1.91e+03
14275000,28550.0000048989,-7114.319446171647,-5459.519337877216,316.9211310396469,1.91e+03
14300000,28600.000004909085,-7242.5534701956185,-5717.259952530774,292.1185129024511,1.91e+03
14325000,28650.00000491927,-7209.140000354734,-5684.265154127597,292.0383305137098,1.91e+03
14350000,28700.000004929458,-7068.204595576426,-5472.63692211239,305.5771565338507,1.91e+03
14375000,28750.000004939644,-6985.15135519718,-5398.5629078183,303.85748871868395,1.91e+03
14400000,28800.00000494983,-7075.073777943499,-5498.862483283932,301.87009522004234,1.91e+03
14425000,28850.000004960017,-7043.403740061968,-5559.787292026695,284.1366763173451,1.91e+03
14450000,28900.000004970203,-7121.444627704273,-5463.4354549029995,317.53571907840177,1.91e+03
14475000,28950.00000498039,-7136.364364248619,-5586.3482517190805,296.85329185700965,1.91e+03
14500000,29000.000004990576,-7096.6371718577575,-5572.30373633272,291.93464155985606,1.91e+03
14525000,29050.000005000762,-7109.968181799203,-5601.1126241506045,288.9703762458113,1.91e+03
14550000,29100.00000501095,-7078.195565609767,-5554.099299989175,291.889219666306,1.91e+03
14575000,29150.000005021135,-7032.0601396584125,-5461.893333983047,300.7124772843,1.91e+03
14600000,29200.00000503132,-7134.031542500655,-5494.96415647836,313.9080588795557,1.91e+03
14625000,29250.000005041507,-7080.084404116107,-5602.052706054032,283.0671058784699,1.91e+03
14650000,29300.000005051694,-7156.852555797718,-5600.02968229425,298.1568972748252,1.91e+03
14675000,29350.00000506188,-7110.577325563571,-5515.46716318427,305.48953572109474,1.91e+03
14700000,29400.000005072066,-7085.9192989523435,-5560.702938372815,292.1037360658873,1.91e+03
14725000,29450.000005082253,-7085.7089555670545,-5618.660781824276,280.96358235763756,1.91e+03
14750000,29500.00000509244,-7163.6789738921725,-5571.8688617703865,304.85752243147914,1.91e+03
14775000,29550.000005102625,-7199.899816817691,-5506.237867143703,324.36380563373234,1.91e+03
14800000,29600.00000511281,-7089.6016837862235,-5503.36189595467,303.79071474548164,1.91e+03
14825000,29650.000005122998,-7163.505805408826,-5688.205356567659,282.54402723718687,1.91e+03
14850000,29700.000005133184,-7264.565626617227,-5681.660690133368,303.15203648116267,1.91e+03
14875000,29750.00000514337,-7174.643975930872,-5606.034929766575,300.41414100570006,1.91e+03
14900000,29800.000005153557,-6982.234568068331,-5416.661582576038,299.8326860146991,1.91e+03
14925000,29850.000005163743,-7033.802322732234,-5458.866138662921,301.625890806205,1.91e+03
14950000,29900.00000517393,-7138.4229794588355,-5563.602326522567,301.6037647154639,1.91e+03
14975000,29950.000005184116,-7123.132381456193,-5568.000827691265,297.83298204071264,1.91e+03
15000000,30000.000005194303,-7087.251769640333,-5536.717335923908,296.95255879321945,1.91e+03
