#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
7375000,14750.00000208747,-7080.682537823909,-5463.623142162488,309.69317083228185,1.87e+03
7400000,14800.000002097657,-6990.853240456996,-5458.9046831422265,293.39306121943287,1.87e+03
7425000,14850.000002107843,-7030.452888598206,-5430.405465720686,306.43510139606065,1.87e+03
7450000,14900.00000211803,-7065.248450392155,-5472.5004071895455,305.03715148605914,1.87e+03
7475000,14950.000002128216,-7131.807105465371,-5543.743329142752,304.1400382031574,1.87e+03
7500000,15000.000002138402,-7000.110176971348,-5441.383296361346,298.52154559862316,1.87e+03
7525000,15050.000002148588,-7167.79230421015,-5637.887474774067,293.00165409563346,1.87e+03
7550000,15100.000002158775,-7195.967157669577,-5506.121298953378,323.63296215817866,1.87e+03
7575000,15150.000002168961,-7020.817563245712,-5483.202997676084,294.4781939406658,1.87e+03
7600000,15200.000002179147,-7155.871421009836,-5639.285371202476,290.45089120720627,1.87e+03
